model,group,subset,threshold,selected_rate,precision,recall,fpr,f1,selected_final_gain_mean,selected_final_better_rate,selected_count
hierarchical_conservative,overall,affected,0.1075,0.021567610963373975,0.3904173909568623,0.028830264400377715,0.018571307697879784,0.053695406349742854,0.004480815463988181,0.5161941297528422,100098.0
hierarchical_conservative,overall,affected,0.11,0.017213279708415588,0.38912741428732367,0.02293363432483475,0.014853272120881202,0.0433144838857775,0.004550979606352395,0.5153650690332837,79889.0
hierarchical_conservative,overall,affected,0.1125,0.013545419796833786,0.38776127000286326,0.01798350448536355,0.011714429545112835,0.0343728717006513,0.004775522319720931,0.5148251837241116,62866.0
hierarchical_conservative,overall,affected,0.115,0.010480215361530801,0.38926809210526314,0.013968071293673277,0.00904125449003928,0.026968436645396537,0.005453032827752299,0.5163651315789474,48640.0
hierarchical_conservative,overall,affected,0.11750000000000001,0.007972634227125056,0.3922490676179666,0.010707330028328611,0.006844399480643753,0.020845631164175503,0.006102992704690983,0.518512512837144,37002.0
hierarchical_conservative,overall,affected,0.12,0.005981307122452611,0.39553314121037464,0.008100212464589236,0.005107124834809774,0.01587531085535828,0.006545429161255938,0.519992795389049,27760.0
hierarchical_conservative,overall,affected,0.1225,0.004443533745905628,0.3998933229888959,0.006084012039660056,0.0037667328340647054,0.011985673000552992,0.007290942505986858,0.5224264171071135,20623.0
hierarchical_conservative,overall,affected,0.125,0.003266233237365243,0.40833828088924073,0.004566513220018885,0.0027297856164129235,0.009032019896708127,0.00827675827476176,0.5262220463091233,15159.0
hierarchical_conservative,overall,affected,0.1275,0.0023821805311900605,0.41561143270622286,0.0033898430122757317,0.001966456111901427,0.006724836379389071,0.010254849909566204,0.5326519536903039,11056.0
hierarchical_conservative,overall,affected,0.13,0.0017504372861241,0.4219596258000985,0.002528918791312559,0.0014292644948907447,0.005027705178184335,0.011806774250282582,0.5368045297882816,8124.0
hierarchical_conservative,overall,affected,0.1325,0.0012460338288596345,0.4265951928065018,0.0018199657695939565,0.0010092506526954237,0.0036244686157306636,0.010313448032514666,0.533287221165485,5783.0
hierarchical_conservative,overall,affected,0.135,0.0008961187435979975,0.43039192113488817,0.0013205264400377714,0.0007210237624353011,0.0026329744005754298,0.008832660745753208,0.5301755229622506,4159.0
hierarchical_conservative,overall,affected,0.1375,0.0006358370791915582,0.44222297526262283,0.0009627301699716714,0.0005009730320677525,0.0019212776717353554,0.008608461465271236,0.5306675703151474,2951.0
hierarchical_conservative,overall,affected,0.14,0.0004529073332635227,0.45004757373929594,0.0006978871576959395,0.0003518376823027472,0.0013936132443345792,0.006290444749789392,0.5266412940057088,2102.0
